Timestamp,DC_Link_Voltage,vehicle_speed,Torque_Measured,MotorTemperature,Odometer,cabin_temperature,outdoor_temperature,slope,DC_Link_Current
2025-06-17 13:34:17,48.745625,16.5,10.82,74.0,420.0,16.06428499949965,4.6524387070949675,0.4383068147703392,45.67
2025-06-17 14:40:52,48.125,13.5,18.0,30.0,892.1,13.43,2.24,7.0,67.0
2025-06-17 13:12:03,48.25,14.0,13.0,50.0,906.1,22.64,3.44,7.0,46.0
2025-06-17 15:54:34,49.4375,22.0,-12.0,28.0,898.1,23.58,4.35,-4.0,-46.0
2025-06-17 14:42:54,48.0625,15.0,17.0,33.0,892.5,15.66,2.33,6.0,68.0
2025-06-17 15:03:55,47.89,25.5,37.095,67.08,323.70000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,220.71
2025-06-17 12:45:59,49.5625,16.0,-2.0,24.0,875.9000000000001,12.33,5.16,0.0,-4.0
2025-06-17 14:00:07,46.8125,17.5,34.0,30.0,861.3000000000001,14.56,7.61,16.0,165.0
2025-06-17 16:01:23,47.625,10.5,34.0,44.0,902.2,23.52,3.4,11.0,110.0
2025-06-17 13:07:10,49.1875,11.0,12.0,23.0,875.3000000000001,12.1,5.12,2.0,36.0
2025-06-17 12:55:52,49.6325,21.318181818181817,-18.0,71.62,417.3,16.06428499949965,4.6524387070949675,0.4383068147703392,-61.95
2025-06-17 12:23:57,49.625,24.0,-6.0,19.0,887.3000000000001,13.66,1.68,-6.0,-25.0
2025-06-17 12:20:33,47.625,24.0,14.0,28.0,890.3,13.41,1.63,4.0,83.0
2025-06-17 14:15:49,49.25,25.0,6.0,15.0,872.6,13.28,5.77,0.0,36.0
2025-06-17 13:11:21,48.875,15.0,8.0,49.0,906.0,22.66,3.48,0.0,32.0
2025-06-17 13:48:38,49.45375,17.696969696969695,5.5175,85.94,333.1,16.06428499949965,4.6524387070949675,0.4383068147703392,25.41
2025-06-17 15:13:12,49.4375,13.5,1.0,30.0,881.5,10.48,4.78,-2.0,4.0
2025-06-17 12:51:42,49.125,16.0,9.0,26.0,877.1,12.28,5.08,0.0,37.0
2025-06-17 12:41:05,49.63375,23.74242424242424,-1.106875,80.0,327.70000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,10.71
2025-06-17 14:56:55,47.96375,19.73529411764705,30.25,60.8,413.3,16.06428499949965,4.6524387070949675,0.4383068147703392,154.34
2025-06-17 15:40:20,47.75,23.5,18.0,45.0,901.0,24.51,3.2,-4.0,116.0
2025-06-17 12:07:29,47.6875,13.0,23.0,16.0,885.4000000000001,13.4,2.02,2.0,85.0
2025-06-17 15:07:02,49.75,8.0,-3.0,27.0,880.2,10.66,4.82,-10.0,-4.0
2025-06-17 15:33:21,49.5,24.0,-15.0,53.0,904.7,22.7,3.4,-2.0,-63.0
2025-06-17 13:00:21,49.5,18.0,1.0,19.0,873.8000000000001,12.35,5.43,0.0,5.0
2025-06-17 12:38:37,48.905,28.10606060606061,11.7875,77.94,326.8,16.06428499949965,4.6524387070949675,0.4383068147703392,78.54
2025-06-17 12:36:25,48.098125,29.24242424242424,31.12,73.74,326.0,16.06428499949965,4.6524387070949675,0.4383068147703392,211.65
2025-06-17 13:14:37,48.8125,17.5,1.0,55.0,906.7,24.01,3.87,2.0,5.0
2025-06-17 12:31:30,47.6875,20.0,25.0,4.0,883.8000000000001,13.66,4.86,4.0,130.0
2025-06-17 12:19:15,47.875,20.0,16.0,24.0,889.9,12.35,1.68,9.0,91.0
2025-06-17 13:36:44,48.375,28.0,6.0,24.0,858.4000000000001,15.41,9.28,2.0,40.0
2025-06-17 14:07:13,49.4375,25.0,1.0,6.0,869.2,16.08,8.39,-2.0,7.0
2025-06-17 14:15:47,49.1875,25.5,6.0,15.0,872.6,13.28,5.77,2.0,36.0
2025-06-17 12:28:48,47.625,31.5,11.0,3.0,882.8000000000001,13.48,7.56,6.0,81.0
2025-06-17 14:43:55,48.125,13.5,17.0,33.0,892.7,15.41,2.54,4.0,65.0
2025-06-17 14:54:58,49.166875,14.348484848484848,6.0,58.38,412.9,16.06428499949965,4.6524387070949675,0.4383068147703392,23.05
2025-06-17 14:26:19,49.600625,13.818181818181818,4.86,81.88,331.3,16.06428499949965,4.6524387070949675,0.4383068147703392,19.11
2025-06-17 16:02:15,47.1875,21.5,20.0,49.0,902.5,23.04,3.4,4.0,113.0
2025-06-17 15:03:15,47.923125,13.984848484848484,60.32,62.1,323.5,16.06428499949965,4.6524387070949675,0.4383068147703392,233.39
2025-06-17 14:50:17,48.5,15.0,9.0,35.0,894.1,15.5,2.72,4.0,35.0
2025-06-17 13:13:12,48.0625,13.0,16.0,55.0,906.4,22.7,3.57,6.0,57.0
2025-06-17 12:41:43,49.100625,14.676470588235292,21.1,80.0,327.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,82.71
2025-06-17 14:02:44,48.5625,34.5,2.0,29.0,860.5,13.67,7.79,-6.0,16.0
2025-06-17 12:41:03,50.22875,29.764705882352946,-16.0,80.0,327.6,16.06428499949965,4.6524387070949675,0.4383068147703392,-80.2
2025-06-17 15:11:59,49.125,18.0,5.0,30.0,881.2,10.41,4.82,4.0,22.0
2025-06-17 12:47:26,49.8125,13.0,-8.0,24.0,876.2,12.87,5.12,-8.0,-16.0
2025-06-17 14:31:06,49.95125,16.0,-14.79,89.04,332.3,16.06428499949965,4.6524387070949675,0.4383068147703392,-32.88
2025-06-17 14:18:29,47.6875,12.0,24.0,32.0,861.7,14.66,7.65,4.0,87.0
2025-06-17 12:26:52,47.5,25.0,15.0,22.0,888.2,13.2,1.5,4.0,94.0
2025-06-17 15:37:54,48.25,9.5,23.0,37.0,900.2,23.49,3.11,-2.0,70.0
2025-06-17 12:36:31,49.43375,14.484848484848484,2.439375,73.82,326.0,16.06428499949965,4.6524387070949675,0.4383068147703392,16.4
2025-06-17 12:28:49,48.8125,32.0,-2.0,3.0,882.9000000000001,13.58,7.56,4.0,-11.0
2025-06-17 15:40:02,49.3125,38.0,-7.0,45.0,900.9,24.33,3.15,-2.0,-53.0
2025-06-17 15:02:04,48.08,36.5,24.23375,58.0,322.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,217.36
2025-06-17 14:49:54,47.5625,14.5,27.0,34.0,894.1,14.68,2.72,7.0,110.0
2025-06-17 16:03:40,49.3125,26.5,-8.0,49.0,902.9,24.51,3.48,0.0,-30.0
2025-06-17 14:36:43,49.0,13.0,8.0,28.0,891.2,14.83,2.37,2.0,28.0
2025-06-17 15:12:34,49.0,14.5,11.0,30.0,881.3000000000001,10.4,4.78,4.0,43.0
2025-06-17 15:59:02,49.875,17.5,-14.0,42.0,901.5,24.86,3.61,-10.0,-38.0
2025-06-17 14:49:35,47.75,16.5,24.0,33.0,894.0,15.57,2.76,7.0,105.0
2025-06-17 13:59:58,47.5625,26.0,13.0,29.0,861.3000000000001,14.59,7.61,9.0,84.0
2025-06-17 13:07:27,49.1875,10.0,-4.0,50.0,905.1,24.35,3.52,2.0,-6.0
2025-06-17 14:03:33,47.0625,27.0,24.0,29.0,860.7,14.68,7.75,4.0,161.0
2025-06-17 15:38:50,45.9375,30.5,30.625,43.0,900.4000000000001,23.42,3.11,9.0,249.0
2025-06-17 13:58:11,48.875,9.0,-3.0,29.0,860.6,14.57,7.75,-16.0,-4.0
2025-06-17 15:12:50,49.375,16.0,11.0,30.0,881.4000000000001,12.0,4.78,0.0,1.0
2025-06-17 13:10:40,48.875,16.5,8.0,48.0,905.8,22.64,3.48,0.0,34.0
2025-06-17 13:42:47,48.75,24.0,3.0,20.0,856.5,12.83,9.24,-2.0,18.0
2025-06-17 15:26:39,47.36,29.681818181818183,31.795625,50.11,409.4,16.06428499949965,4.6524387070949675,0.4383068147703392,242.58
2025-06-17 12:45:55,49.5,14.0,2.0,24.0,875.9000000000001,11.82,5.16,-2.0,8.0
2025-06-17 12:41:32,49.02,26.151515151515152,13.0,80.0,327.8,16.06428499949965,4.6524387070949675,0.4383068147703392,81.08
2025-06-17 12:52:19,49.125,17.5,9.0,26.0,877.3000000000001,12.33,5.08,2.0,40.0
2025-06-17 14:18:50,47.6875,33.0,7.0,33.0,861.9000000000001,13.69,7.7,2.0,55.0
2025-06-17 13:27:51,49.0,13.166666666666666,7.0,73.08,418.7000000000001,16.06428499949965,4.6524387070949675,0.4383068147703392,25.11
2025-06-17 13:46:52,49.0725,15.5,18.0,85.02,332.70000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,72.08
2025-06-17 12:54:32,49.6725,18.89393939393939,-17.85,70.82,416.9,16.06428499949965,4.6524387070949675,0.4383068147703392,-51.98
2025-06-17 15:28:04,49.347853535353536,46.11764705882353,-3.73,53.64646464646464,410.1529411764706,16.06428499949965,4.6524387070949675,0.4383068147703392,-31.66
2025-06-17 13:55:08,49.31002475247525,15.954545454545457,6.64,88.0,334.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,27.4
2025-06-17 12:48:09,49.5,14.5,8.0,25.0,876.4000000000001,12.28,5.12,0.0,31.0
2025-06-17 12:13:08,48.0625,25.0,9.0,25.0,888.8,13.58,1.55,4.0,56.0
2025-06-17 14:43:50,47.9375,15.5,18.0,34.0,892.7,15.7,2.54,7.0,73.0
2025-06-17 13:31:18,49.12125,14.530303030303031,3.0,73.1,419.4,16.06428499949965,4.6524387070949675,0.4383068147703392,12.0
2025-06-17 13:38:41,47.25,25.0,18.0,27.0,859.0,15.43,8.79,7.0,113.0
2025-06-17 14:27:50,49.3075,13.333333333333334,14.2,81.6,331.6,16.06428499949965,4.6524387070949675,0.4383068147703392,51.38
2025-06-17 14:11:02,48.875,25.5,11.0,9.0,870.4000000000001,15.68,6.82,2.0,65.0
2025-06-17 15:18:40,49.5,15.0,4.0,25.0,878.7,10.57,5.29,0.0,16.0
2025-06-17 14:06:21,48.75,24.5,17.0,4.0,868.8000000000001,16.51,8.62,6.0,98.0
2025-06-17 12:56:17,48.88375,21.0,6.0,71.51,417.4,16.06428499949965,4.6524387070949675,0.4383068147703392,31.89
2025-06-17 13:15:27,49.125,18.5,-2.0,54.0,906.9,25.27,3.95,-2.0,-5.0
2025-06-17 15:28:41,49.5,22.5,-5.0,45.0,903.3,23.56,3.61,-6.0,-19.0
2025-06-17 12:29:40,47.4375,23.5,19.0,3.0,883.2,13.5,6.82,6.0,109.0
2025-06-17 13:47:53,49.08625,15.090909090909092,15.38,85.96,332.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,60.82
2025-06-17 12:49:19,49.625,16.0,-1.0,25.0,876.6,12.29,5.12,0.0,-2.0
2025-06-17 14:15:44,49.3125,25.0,6.0,15.0,872.6,13.48,5.77,0.0,36.0
2025-06-17 14:28:49,48.64125,14.318181818181818,32.0,86.02,331.8,16.06428499949965,4.6524387070949675,0.4383068147703392,124.12
2025-06-17 12:05:49,48.9375,34.5,-2.0,12.0,885.0,13.59,2.54,-2.0,-13.0
2025-06-17 15:11:50,48.875,14.0,14.0,30.0,881.2,10.34,4.82,4.0,52.0
2025-06-17 14:26:21,49.5365099009901,14.166666666666666,7.0,81.66336633663366,331.3,16.06428499949965,4.6524387070949675,0.4383068147703392,26.12
2025-06-17 12:55:49,48.87875,24.939393939393938,5.0,71.66,417.3,16.06428499949965,4.6524387070949675,0.4383068147703392,30.85
2025-06-17 12:00:42,48.60625,36.338235294117645,6.0,63.22,414.4529411764706,16.06428499949965,4.6524387070949675,0.4383068147703392,51.88
2025-06-17 12:13:21,49.0625,7.5,-2.0,25.0,888.9,13.16,1.59,-14.0,-2.0
2025-06-17 12:58:49,49.25,14.0,6.0,19.0,873.5,13.16,5.43,2.0,22.0
2025-06-17 14:48:15,48.6875,16.0,10.0,33.0,893.7,15.66,2.98,2.0,42.0
2025-06-17 12:16:21,49.6875,23.0,-6.0,23.0,889.0,13.16,1.89,-6.0,-24.0
2025-06-17 12:57:38,47.92625,40.196969696969695,12.87,72.36,417.9,16.06428499949965,4.6524387070949675,0.4383068147703392,133.22
2025-06-17 13:38:53,47.75,24.0,11.0,27.0,859.1,14.59,8.66,2.0,65.0
2025-06-17 13:28:10,49.456875,24.33333333333333,-10.19875,72.98,418.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-42.32
2025-06-17 14:01:21,47.875,34.5,6.0,28.0,859.8000000000001,14.85,7.96,2.0,50.0
2025-06-17 14:08:08,50.25,23.0,-14.0,6.0,869.5,16.58,8.0,-10.0,-55.0
2025-06-17 13:32:27,48.9025,13.712121212121213,9.56,73.0,419.6,16.06428499949965,4.6524387070949675,0.4383068147703392,33.76
2025-06-17 15:14:29,49.8125,14.5,-11.0,29.0,881.7,10.43,4.69,-4.0,-25.0
2025-06-17 15:37:05,48.5625,35.0,4.0,36.0,899.9000000000001,23.97,3.28,-2.0,33.0
2025-06-17 14:18:47,47.4375,33.5,10.0,33.0,861.9000000000001,14.65,7.7,4.0,80.0
2025-06-17 14:24:55,49.82,7.333333333333333,-3.24,81.22,331.0,16.06428499949965,4.6524387070949675,0.4383068147703392,-2.32
2025-06-17 12:45:56,49.4375,14.5,5.0,24.0,875.9000000000001,11.82,5.16,-2.0,18.0
2025-06-17 13:54:49,49.0075,14.5,19.0,87.89,334.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,71.48
2025-06-17 12:15:16,49.3125,13.0,9.0,23.0,888.9,13.41,1.85,-2.0,33.0
2025-06-17 13:16:57,49.4375,16.5,-5.0,53.0,907.2,25.96,4.14,-2.0,-13.0
2025-06-17 12:26:56,48.125,25.0,8.0,22.0,888.2,13.71,1.5,4.0,49.0
2025-06-17 14:04:01,47.9375,33.5,8.0,30.0,861.0,13.66,7.7,2.0,64.0
2025-06-17 13:51:28,49.492574257425744,14.303030303030305,9.455445544554456,85.92079207920793,333.70000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,35.05940594059406
2025-06-17 12:35:46,49.57625,49.51515151515152,-2.78,73.9,325.70000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,-22.7
2025-06-17 12:30:33,48.375,31.0,6.0,4.0,883.4000000000001,13.12,5.94,0.0,43.0
2025-06-17 13:35:09,49.0625,21.0,-6.0,24.0,857.8000000000001,14.87,8.83,-6.0,-21.0
2025-06-17 16:03:36,49.0,22.5,14.0,49.0,902.9,24.33,3.48,-4.0,1.0
2025-06-17 14:13:57,50.125,25.5,-14.0,14.0,872.0,13.65,6.14,-2.0,-62.0
2025-06-17 15:21:40,49.125,13.0,11.0,28.0,879.3000000000001,10.81,5.12,2.0,39.0
2025-06-17 13:18:34,49.625,12.5,-7.0,51.0,907.5,24.57,4.09,-4.0,-13.0
2025-06-17 15:46:59,50.10625,23.863636363636363,-11.74,77.08,328.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,-43.78
2025-06-17 15:31:34,47.8125,10.5,32.0,46.0,904.2,22.34,3.31,6.0,103.0
2025-06-17 15:42:31,48.53836633663367,42.98484848484848,8.7,55.78217821782178,411.0,16.06428499949965,4.6524387070949675,0.4383068147703392,87.74
2025-06-17 12:13:02,47.25,18.5,27.0,25.0,888.7,13.41,1.55,4.0,133.0
2025-06-17 13:38:30,47.5625,23.5,15.0,27.0,858.9000000000001,14.83,8.83,6.0,88.0
2025-06-17 14:00:17,46.875,28.5,18.0,30.0,861.4000000000001,14.54,7.61,6.0,127.0
2025-06-17 13:26:03,48.80625,14.5,10.0,73.04,418.3,16.06428499949965,4.6524387070949675,0.4383068147703392,37.6
2025-06-17 14:02:49,49.4375,19.0,-15.0,29.0,860.5,14.56,7.79,-20.0,-47.0
2025-06-17 14:38:08,48.875,13.0,10.0,28.0,891.5,14.66,2.42,2.0,35.0
2025-06-17 14:27:13,49.77125,7.742424242424242,-3.06,81.28,331.5,16.06428499949965,4.6524387070949675,0.4383068147703392,-2.4
2025-06-17 13:20:38,48.9375,12.0,8.0,51.0,908.0,23.5,3.91,-6.0,28.0
2025-06-17 12:40:01,50.2975,24.5,-19.0,78.98,327.3,16.06428499949965,4.6524387070949675,0.4383068147703392,-72.46
2025-06-17 15:46:43,50.2225,22.73529411764705,-17.58,77.08,328.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-63.36
2025-06-17 13:10:05,49.125,14.0,3.0,49.0,905.7,23.42,3.52,-2.0,12.0
2025-06-17 13:17:21,49.25,16.5,1.0,52.0,907.3,25.43,4.14,-2.0,4.0
2025-06-17 12:35:52,49.313125,39.84848484848485,3.9,73.88,325.7515151515152,16.06428499949965,4.6524387070949675,0.4383068147703392,34.93
2025-06-17 13:28:29,49.545,16.08823529411765,-14.9,73.02,418.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-35.81
2025-06-17 12:49:07,49.375,16.0,7.0,25.0,876.6,12.28,5.12,2.0,29.0
2025-06-17 14:35:45,49.4375,15.0,-4.0,29.0,891.0,14.8,2.24,-2.0,-9.0
2025-06-17 13:54:47,49.020625,13.833333333333334,19.0,87.8,334.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,68.57
2025-06-17 13:04:38,49.375,15.5,7.0,20.0,874.8000000000001,12.21,5.2,-2.0,28.0
2025-06-17 13:34:41,48.875,19.5,-1.0,24.0,857.7,15.34,8.83,-2.0,1.0
2025-06-17 13:30:53,49.19444444444444,12.867647058823527,-1.759469696969697,73.04040404040404,419.3,16.06428499949965,4.6524387070949675,0.4383068147703392,2.474747474747475
2025-06-17 13:53:44,49.30125,16.893939393939394,10.06,83.28,334.20000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,41.49
2025-06-17 14:15:57,49.3125,22.5,5.0,15.0,872.6,13.56,5.73,0.0,26.0
2025-06-17 13:24:04,49.3125,14.0,-2.0,57.0,908.8,25.33,4.14,-6.0,-6.0
2025-06-17 15:16:43,49.75,14.5,-1.0,25.0,878.3000000000001,10.83,5.33,-2.0,-2.0
2025-06-17 12:50:23,49.3125,16.0,7.0,25.0,876.8000000000001,12.29,5.08,2.0,29.0
2025-06-17 14:39:09,48.8125,16.5,8.0,28.0,891.7,13.0,2.33,2.0,35.0
2025-06-17 12:59:01,49.3125,14.5,5.0,19.0,873.5,13.4,5.43,0.0,19.0
2025-06-17 12:54:39,48.41375,12.779411764705882,29.88,70.78,416.9,16.06428499949965,4.6524387070949675,0.4383068147703392,107.36
2025-06-17 13:42:59,48.5,26.0,6.0,19.0,856.6,12.2,9.18,0.0,38.0
2025-06-17 15:52:35,48.6875,33.0,6.0,26.0,897.4000000000001,24.5,5.49,0.0,47.0
2025-06-17 15:14:49,49.75,12.0,-5.0,29.0,881.8000000000001,12.0,4.69,-10.0,-9.0
2025-06-17 13:29:39,49.52125,13.969696969696969,-12.02,73.68,419.1,16.06428499949965,4.6524387070949675,0.4383068147703392,-24.71
2025-06-17 12:46:44,49.8125,15.0,-7.0,24.0,876.1,12.8,5.16,-8.0,-17.0
2025-06-17 12:36:51,48.291875,38.16666666666666,16.74,75.48,326.1,16.06428499949965,4.6524387070949675,0.4383068147703392,156.45
2025-06-17 14:13:54,49.4375,22.5,2.0,14.0,871.9000000000001,13.64,6.18,2.0,10.0
2025-06-17 14:56:03,48.82625,12.647058823529411,18.11,58.26,413.1,16.06428499949965,4.6524387070949675,0.4383068147703392,63.1
2025-06-17 14:59:00,49.295,16.53030303030303,-6.31875,62.98,413.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-13.42
2025-06-17 12:52:13,49.0,16.0,12.0,26.0,877.2,12.14,5.08,4.0,49.0
2025-06-17 15:18:52,49.5625,13.5,2.0,25.0,878.7,10.84,5.25,0.0,7.0
2025-06-17 14:24:09,49.925,14.348484848484848,-7.41,83.38,330.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-15.56
2025-06-17 13:46:17,49.75,0.0,-0.673469387755102,84.7,332.6,16.06428499949965,4.6524387070949675,0.4383068147703392,0.6938775510204082
2025-06-17 13:12:00,47.6875,13.0,32.0,50.0,906.1,21.98,3.48,9.0,120.0
2025-06-17 15:01:52,49.68875,30.19696969696969,-2.135519801980198,57.76,322.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,-2.118811881188119
2025-06-17 12:35:07,49.90875,13.181818181818182,-11.02,72.16,325.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,-16.67
2025-06-17 14:37:07,49.625,18.0,-5.0,29.0,891.3000000000001,15.4,2.42,-4.0,-15.0
2025-06-17 15:04:34,48.550625,36.39705882352941,14.36,69.98,324.0,16.06428499949965,4.6524387070949675,0.4383068147703392,119.57
2025-06-17 13:06:13,49.125,15.0,11.0,22.0,875.1,12.02,5.16,4.0,43.0
2025-06-17 13:24:54,48.75,15.5,11.0,55.0,908.9,25.98,4.22,0.0,41.0
2025-06-17 12:50:34,49.5625,14.0,21.0,25.0,876.9000000000001,12.42,5.08,0.0,1.0
2025-06-17 14:27:58,48.936875,14.5,24.32,81.92,331.6,16.06428499949965,4.6524387070949675,0.4383068147703392,92.1
2025-06-17 14:38:32,48.9375,15.0,7.0,28.0,891.6,14.56,2.37,2.0,27.0
2025-06-17 13:17:43,49.375,15.5,-1.0,52.0,907.3,24.91,4.14,-4.0,-2.0
2025-06-17 12:54:46,48.6325,22.75757575757576,11.55,70.82,416.93939393939394,16.06428499949965,4.6524387070949675,0.4383068147703392,63.82
2025-06-17 12:39:27,50.25625,29.88235294117647,-15.64,78.06,327.1,16.06428499949965,4.6524387070949675,0.4383068147703392,-77.96
2025-06-17 14:29:33,48.71780303030303,14.367647058823527,27.0,90.0,332.0,16.06428499949965,4.6524387070949675,0.4383068147703392,103.98
2025-06-17 15:07:52,49.4375,13.0,12.0,27.0,880.3000000000001,10.57,4.82,0.0,42.0
2025-06-17 12:07:20,47.6875,13.0,23.0,16.0,885.4000000000001,13.25,2.06,0.0,85.0
2025-06-17 15:25:51,48.180625,32.94117647058823,21.32,47.13,409.1,16.06428499949965,4.6524387070949675,0.4383068147703392,170.06
2025-06-17 15:16:28,49.5625,10.0,10.0,25.0,878.2,11.8,5.33,0.0,29.0
2025-06-17 13:56:27,47.875,35.5,7.0,28.0,859.8000000000001,13.82,7.96,2.0,60.0
2025-06-17 13:18:12,49.625,13.0,-7.0,51.0,907.4,25.21,4.14,-6.0,-14.0
2025-06-17 15:38:37,47.4375,13.0,33.0,40.0,900.3000000000001,23.54,3.11,-2.0,129.0
2025-06-17 14:57:56,48.805,16.227272727272727,11.0,62.98,413.5,16.06428499949965,4.6524387070949675,0.4383068147703392,46.37
2025-06-17 14:40:23,48.375,15.5,12.0,29.0,892.0,14.59,2.24,7.0,49.0
2025-06-17 12:20:24,47.6875,24.0,15.0,28.0,890.2,13.35,1.63,4.0,90.0
2025-06-17 14:19:15,49.3125,25.5,-15.0,33.0,862.1,13.69,7.75,-6.0,-65.0
2025-06-17 12:43:12,49.9175,19.46969696969697,-16.05,83.53,328.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,-46.64
2025-06-17 12:54:07,48.48875,9.787878787878787,30.73,70.4,416.7000000000001,16.06428499949965,4.6524387070949675,0.4383068147703392,92.28
2025-06-17 12:46:52,49.9375,16.0,-12.0,24.0,876.1,11.85,5.16,-10.0,-31.0
2025-06-17 13:56:31,47.9375,32.0,6.0,28.0,859.9000000000001,14.7,7.96,0.0,46.0
2025-06-17 14:15:19,49.3125,24.5,5.0,15.0,872.4000000000001,13.57,5.86,2.0,29.0
2025-06-17 14:52:18,49.19625,13.573529411764708,5.46,59.36,412.3,16.06428499949965,4.6524387070949675,0.4383068147703392,20.59
2025-06-17 12:44:51,49.25,14.5,5.0,23.0,875.6,12.8,5.16,4.0,18.0
2025-06-17 13:08:52,49.625,13.5,-7.0,49.0,905.4,23.82,3.57,-4.0,-15.0
2025-06-17 13:47:42,48.95,13.691176470588236,25.0,85.88,332.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,90.2
2025-06-17 14:23:49,49.89375,15.272727272727272,-7.31,84.0,330.8,16.06428499949965,4.6524387070949675,0.4383068147703392,-16.7
2025-06-17 12:37:29,47.82,13.833333333333334,61.0,75.04,326.40000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,253.48
2025-06-17 12:42:32,48.6575,24.71212121212121,19.0,82.48,328.1,16.06428499949965,4.6524387070949675,0.4383068147703392,111.41
2025-06-17 13:35:19,49.0625,24.5,-5.0,24.0,857.9000000000001,15.5,8.79,-2.0,-22.0
2025-06-17 15:40:06,49.75,27.0,-15.0,45.0,900.9,24.66,3.15,-10.0,-68.0
2025-06-17 14:43:58,48.1875,17.5,12.0,34.0,892.7,15.42,2.59,6.0,53.0
2025-06-17 15:43:25,49.295625,10.941176470588236,-9.94,57.2,411.3,16.06428499949965,4.6524387070949675,0.4383068147703392,-15.45
2025-06-17 13:00:49,49.375,15.5,6.0,19.0,873.9000000000001,12.2,5.38,0.0,23.0
2025-06-17 12:06:20,49.0625,14.5,-3.0,12.0,885.2,13.66,2.37,-8.0,-7.0
2025-06-17 15:54:31,49.5,27.0,-12.0,27.0,898.1,23.99,4.39,0.0,-57.0
2025-06-17 13:31:42,49.0,15.93939393939394,5.97,73.12,419.5,16.06428499949965,4.6524387070949675,0.4383068147703392,24.9
2025-06-17 14:27:01,49.494375,19.0,5.86,81.16,331.5,16.06428499949965,4.6524387070949675,0.4383068147703392,28.04
2025-06-17 15:45:32,49.32425742574257,23.03030303030303,-4.018564356435643,61.0,412.0,16.06428499949965,4.6524387070949675,0.4383068147703392,-12.891089108910892
2025-06-17 15:34:14,49.0625,27.5,-1.0,51.0,905.0,23.51,3.48,-2.0,-3.0
2025-06-17 12:22:40,49.375,28.0,-6.0,19.0,886.9000000000001,13.68,1.59,0.0,-31.0
2025-06-17 12:53:16,47.94625,35.75757575757576,15.0,69.4,416.4,16.06428499949965,4.6524387070949675,0.4383068147703392,134.74
2025-06-17 12:33:57,48.9325,36.0,11.13,72.04,324.90000000000003,16.06428499949965,4.6524387070949675,0.4383068147703392,90.24
2025-06-17 12:08:06,47.6875,13.0,23.0,16.0,885.4000000000001,13.21,1.93,2.0,85.0
2025-06-17 15:23:58,49.75,14.5,-4.0,27.0,879.8000000000001,10.5,4.95,-4.0,-9.0
2025-06-17 14:00:48,47.625,34.5,9.0,31.0,861.6,13.69,7.61,6.0,75.0
2025-06-17 12:13:03,47.125,21.0,26.0,25.0,888.8,13.21,1.55,6.0,140.0
2025-06-17 14:10:02,49.25,25.5,6.0,8.0,870.1,15.67,7.22,0.0,35.0
2025-06-17 15:55:23,48.875,10.5,-5.0,32.0,898.4000000000001,23.4,3.92,-10.0,-7.0
2025-06-17 14:44:30,48.75,15.0,8.0,34.0,892.8000000000001,15.64,2.72,-2.0,28.0
2025-06-17 15:07:36,49.5625,14.0,6.0,27.0,880.3000000000001,10.67,4.82,-2.0,23.0
2025-06-17 12:53:58,49.48375,34.60606060606061,-10.38,70.34,416.7000000000001,16.06428499949965,4.6524387070949675,0.4383068147703392,-65.78
2025-06-17 15:59:11,47.8125,17.5,28.0,42.0,901.5,25.05,3.61,0.0,131.0
2025-06-17 13:31:43,49.2,15.712121212121213,-2.21,73.12,419.5,16.06428499949965,4.6524387070949675,0.4383068147703392,-2.52
2025-06-17 13:33:04,48.7525,12.893939393939394,13.4,73.12,419.8,16.06428499949965,4.6524387070949675,0.4383068147703392,46.41
2025-06-17 14:16:16,49.1875,28.0,5.0,15.0,872.7,13.57,5.69,2.0,33.0
2025-06-17 16:03:39,48.25,25.5,10.0,49.0,902.9,23.81,3.48,-2.0,63.0
2025-06-17 16:01:12,46.625,17.5,42.0,43.0,902.2,23.48,3.4,6.0,205.0
2025-06-17 15:04:51,49.05875,25.71212121212121,12.96,69.98,324.20000000000005,16.06428499949965,4.6524387070949675,0.4383068147703392,76.9
